airline,airlineID,source airport,source airport id,destination apirport,destination airport id,codeshare,stops,equipment
NZ,0093,HLZ,2015,CHC,2009,Y,0,AT7 DH3
NZ,0094,HLZ,2015,PMR,2028,Y,0,BEH
NZ,0095,HLZ,2015,WLG,2042,Y,0,AT7 DH3
NZ,0096,HNL,3728,AKL,2006,,0,763
NZ,0097,IUE,5884,AKL,2006,,0,320
NZ,0098,IVC,2025,CHC,2009,Y,0,DH3 AT7
NZ,0099,IVC,2025,WLG,2042,Y,0,DH3
NZ,0100,KAT,2018,AKL,2006,Y,0,BEH
NZ,0101,KGI,3346,PER,3351,Y,0,E90 100
NZ,0102,KKE,2017,AKL,2006,Y,0,BEH DH3
NZ,0103,KNX,3347,PER,3351,Y,0,100
NZ,0104,LAX,3484,AKL,2006,,0,773 772
NZ,0105,LAX,3484,BJX,1815,Y,0,319
NZ,0106,LAX,3484,GDL,1804,Y,0,319
NZ,0107,LAX,3484,LHR,507,,0,773
NZ,0108,LAX,3484,MEX,1824,Y,0,320
NZ,0109,LAX,3484,MSY,3861,Y,0,320 319 738
NZ,0110,LAX,3484,NAN,1960,Y,0,332
NZ,0111,LAX,3484,PPT,4075,Y,0,343
NZ,0112,LAX,3484,RAR,1959,,0,763
NZ,0113,LAX,3484,SYD,3361,Y,0,777
NZ,0114,LEA,3348,PER,3351,Y,0,100
NZ,0115,LHR,507,LAX,3484,,0,773
NZ,0116,LHR,507,SFO,3469,Y,0,777
NZ,0117,MEL,3339,AKL,2006,,0,320 773
NZ,0118,MEL,3339,CHC,2009,,0,320
NZ,0119,MEL,3339,PVG,3406,Y,0,330
NZ,0120,MEL,3339,WLG,2042,,0,320
NZ,0121,MEX,1824,LAX,3484,Y,0,320
NZ,0122,MEX,1824,SFO,3469,Y,0,320
NZ,0123,MSY,3861,LAX,3484,Y,0,738 739
NZ,0124,NAN,1960,AKL,2006,,0,772 320 763 773
NZ,0125,NAN,1960,LAX,3484,Y,0,332
NZ,0126,NLK,3359,AKL,2006,,0,320
NZ,0127,NLK,3359,BNE,3320,,0,320
NZ,0128,NLK,3359,SYD,3361,,0,320
NZ,0129,NOU,2005,AKL,2006,,0,320
NZ,0130,NPE,4095,AKL,2006,Y,0,AT7 DH3
NZ,0131,NPE,4095,CHC,2009,Y,0,DH3
NZ,0132,NPE,4095,WLG,2042,Y,0,DH3 AT7
NZ,0133,NPL,2023,AKL,2006,Y,0,DH3 AT7
NZ,0134,NPL,2023,CHC,2009,Y,0,DH3
NZ,0135,NPL,2023,WLG,2042,Y,0,DH3
NZ,0136,NRT,2279,AKL,2006,,0,763 772
NZ,0137,NSN,2024,AKL,2006,Y,0,DH3 AT7
NZ,0138,NSN,2024,CHC,2009,Y,0,AT7 DH3
NZ,0139,NSN,2024,PMR,2028,Y,0,BEH
NZ,0140,NSN,2024,WLG,2042,Y,0,DH3 BEH AT7
NZ,0141,OOL,3321,AKL,2006,,0,320
NZ,0142,OOL,3321,CHC,2009,,0,320
NZ,0143,PBO,6314,PER,3351,Y,0,100
NZ,0144,PEK,3364,PVG,3406,Y,0,330
NZ,0145,PER,3351,AKL,2006,,0,772
NZ,0146,PER,3351,ALH,6235,Y,0,F50
NZ,0147,PER,3351,BQB,9090,Y,0,F50
NZ,0148,PER,3351,DCN,9905,Y,0,320 100
NZ,0149,PER,3351,EPR,6266,Y,0,F50
NZ,0150,PER,3351,GET,6268,,0,100
NZ,0151,PER,3351,KGI,3346,Y,0,E90 100
NZ,0152,PER,3351,KNX,3347,Y,0,100
NZ,0153,PER,3351,LEA,3348,Y,0,100
NZ,0154,PER,3351,PBO,6314,Y,0,100
NZ,0155,PER,3351,RVT,7577,Y,0,F50
NZ,0156,PMR,2028,AKL,2006,Y,0,AT7 DH3
NZ,0157,PMR,2028,CHC,2009,Y,0,DH3 AT7
NZ,0158,PMR,2028,HLZ,2015,Y,0,BEH
NZ,0159,PMR,2028,NSN,2024,Y,0,BEH
NZ,0160,PMR,2028,WLG,2042,Y,0,BEH
NZ,0161,PPQ,2029,AKL,2006,Y,0,DH3
NZ,0162,PPQ,2029,CHC,2009,Y,0,DH3
NZ,0163,PPT,4075,AKL,2006,,0,343 763
NZ,0164,PPT,4075,LAX,3484,Y,0,343
NZ,0165,PQQ,6320,SYD,3361,,0,AT7
NZ,0166,PVG,3406,AKL,2006,,0,772 763
NZ,0167,PVG,3406,MEL,3339,Y,0,330
NZ,0168,PVG,3406,PEK,3364,Y,0,330
NZ,0169,PVG,3406,SYD,3361,Y,0,330
NZ,0170,RAR,1959,AIT,1958,Y,0,SF3 EMB
NZ,0171,RAR,1959,AKL,2006,,0,763 320 772
NZ,0172,RAR,1959,LAX,3484,,0,763
NZ,0173,RAR,1959,SYD,3361,,0,763
NZ,0174,ROT,2031,AKL,2006,Y,0,BEH DH3
NZ,0175,ROT,2031,CHC,2009,Y,0,AT7
NZ,0176,ROT,2031,WLG,2042,Y,0,DH3
NZ,0177,RVT,7577,PER,3351,Y,0,F50
NZ,0178,SFO,3469,AKL,2006,,0,772 744
NZ,0179,SFO,3469,ATL,3682,Y,0,738
NZ,0180,SFO,3469,FRA,340,Y,0,744
NZ,0181,SFO,3469,GDL,1804,Y,0,319 738
NZ,0182,SFO,3469,LHR,507,Y,0,777
NZ,0183,SFO,3469,MEX,1824,Y,0,320
NZ,0184,SFO,3469,SYD,3361,Y,0,777
NZ,0185,SIN,3316,AUH,2179,Y,0,332
NZ,0186,SIN,3316,BNE,3320,Y,0,332
NZ,0187,SYD,3361,AKL,2006,,0,763 320 772
NZ,0188,SYD,3361,CHC,2009,,0,320
NZ,0189,SYD,3361,LAX,3484,Y,0,777
NZ,0190,SYD,3361,NLK,3359,,0,320
NZ,0191,SYD,3361,PQQ,6320,,0,AT7
NZ,0192,SYD,3361,PVG,3406,Y,0,330
NZ,0193,SYD,3361,RAR,1959,,0,763
NZ,0194,SYD,3361,SFO,3469,Y,0,777
NZ,0195,SYD,3361,WLG,2042,,0,320
NZ,0196,TBU,1963,AKL,2006,,0,320 763
NZ,0197,TIU,2035,WLG,2042,Y,0,BEH
NZ,0198,TRG,2034,AKL,2006,Y,0,DH3 BEH AT7
NZ,0199,TRG,2034,CHC,2009,Y,0,DH3
NZ,0200,TRG,2034,WLG,2042,Y,0,DH3
NZ,0201,TUO,2007,AKL,2006,Y,0,BEH
NZ,0202,TUO,2007,WLG,2042,Y,0,BEH
NZ,0203,VLI,1997,AKL,2006,,0,320
NZ,0204,WAG,2047,AKL,2006,Y,0,BEH
NZ,0205,WHK,2041,AKL,2006,Y,0,BEH
NZ,0206,WLG,2042,AKL,2006,,0,733 320
NZ,0207,WLG,2042,BHE,2037,Y,0,DH3 BEH
NZ,0208,WLG,2042,BNE,3320,Y,0,73H
NZ,0209,WLG,2042,CHC,2009,,0,733 320
NZ,0210,WLG,2042,DUD,2011,,0,320 733
NZ,0211,WLG,2042,GIS,2012,Y,0,BEH
NZ,0212,WLG,2042,HLZ,2015,Y,0,AT7 DH3
NZ,0213,WLG,2042,IVC,2025,Y,0,DH3
NZ,0214,WLG,2042,MEL,3339,,0,320
NZ,0215,WLG,2042,NPE,4095,Y,0,DH3 AT7
NZ,0216,WLG,2042,NPL,2023,Y,0,DH3
NZ,0217,WLG,2042,NSN,2024,Y,0,DH3 AT7 BEH
NZ,0218,WLG,2042,PMR,2028,Y,0,BEH
NZ,0219,WLG,2042,ROT,2031,Y,0,DH3
NZ,0220,WLG,2042,SYD,3361,,0,320
NZ,0221,WLG,2042,TIU,2035,Y,0,BEH
NZ,0222,WLG,2042,TRG,2034,Y,0,DH3
NZ,0223,WLG,2042,TUO,2007,Y,0,BEH
NZ,0224,WLG,2042,WRE,2045,Y,0,BEH
NZ,0225,WLG,2042,WSZ,2046,Y,0,BEH
NZ,0226,WLG,2042,ZQN,2030,Y,0,AT7
NZ,0227,WRE,2045,AKL,2006,Y,0,DH3 BEH
NZ,0228,WRE,2045,WLG,2042,Y,0,BEH
NZ,0229,WSZ,2046,WLG,2042,Y,0,BEH
NZ,0230,YVR,156,AKL,2006,,0,772
NZ,0231,ZQN,2030,AKL,2006,,0,320
NZ,0232,ZQN,2030,CHC,2009,,0,320
NZ,0233,ZQN,2030,WLG,2042,Y,0,AT7
O4,0001,ACC,248,KMS,5556,,0,ATR
O4,0002,ACC,248,NYI,251,,0,ATR
O4,0003,ACC,248,TKD,252,,0,ATR
O4,0004,ACC,248,TML,249,,0,ATR
O4,0005,KMS,5556,ACC,248,,0,ATR
O4,0006,NYI,251,ACC,248,,0,ATR
O4,0007,TKD,252,ACC,248,,0,ATR
O4,0008,TML,249,ACC,248,,0,ATR
O6,0001,AJU,2522,BSB,2531,,0,318
O6,0002,AJU,2522,SSA,2621,,0,318
O6,0003,BSB,2531,AJU,2522,,0,318
O6,0004,BSB,2531,CGB,2548,,0,100
O6,0005,BSB,2531,CGH,2618,,0,318 319 100
O6,0006,BSB,2531,CGR,2538,,0,318
O6,0007,BSB,2531,CNF,2537,,0,100
O6,0008,BSB,2531,CWB,2545,,0,318
O6,0009,BSB,2531,FLN,2555,,0,318
O6,0010,BSB,2531,FOR,2559,,0,320
O6,0011,BSB,2531,GIG,2560,,0,318
O6,0012,BSB,2531,GRU,2564,,0,318 320
O6,0013,BSB,2531,IOS,2569,,0,100
O6,0014,BSB,2531,JDO,6034,,0,318
O6,0015,BSB,2531,JPA,2575,,0,319
O6,0016,BSB,2531,MCZ,2590,,0,318
O6,0017,BSB,2531,NAT,2597,,0,319
O6,0018,BSB,2531,PNZ,2604,,0,100
O6,0019,BSB,2531,REC,2610,,0,318
O6,0020,BSB,2531,SDU,2612,,0,318 319
O6,0021,BSB,2531,SSA,2621,,0,318
O6,0022,CGB,2548,BSB,2531,,0,100
O6,0023,CGB,2548,CGR,2538,,0,100
O6,0024,CGB,2548,GRU,2564,,0,318
O6,0025,CGB,2548,PVH,2607,,0,100
O6,0026,CGH,2618,BSB,2531,,0,318 319 100
O6,0027,CGH,2618,FLN,2555,,0,318 319
O6,0028,CGH,2618,SDU,2612,,0,319
O6,0029,CGH,2618,SSA,2621,,0,318
O6,0030,CGR,2538,BSB,2531,,0,318
O6,0031,CGR,2538,CGB,2548,,0,100
O6,0032,CGR,2538,CWB,2545,,0,100
O6,0033,CNF,2537,BSB,2531,,0,100
O6,0034,CWB,2545,BSB,2531,,0,318
O6,0035,CWB,2545,CGR,2538,,0,100
O6,0036,FLN,2555,BSB,2531,,0,318
O6,0037,FLN,2555,CGH,2618,,0,318 319
O6,0038,FLN,2555,GIG,2560,,0,318
O6,0039,FLN,2555,GRU,2564,,0,320 318
O6,0040,FLN,2555,POA,2599,,0,320
O6,0041,FLN,2555,XAP,2539,,0,318
O6,0042,FOR,2559,BSB,2531,,0,320
O6,0043,FOR,2559,GIG,2560,,0,318
O6,0044,FOR,2559,GRU,2564,,0,320 318
O6,0045,FOR,2559,JDO,6034,,0,318
O6,0046,GIG,2560,BSB,2531,,0,318
O6,0047,GIG,2560,FLN,2555,,0,318
O6,0048,GIG,2560,FOR,2559,,0,318
O6,0049,GIG,2560,GRU,2564,,0,318
O6,0050,GIG,2560,JPA,2575,,0,318
O6,0051,GIG,2560,POA,2599,,0,318
O6,0052,GIG,2560,REC,2610,,0,318
O6,0053,GIG,2560,SSA,2621,,0,320
O6,0054,GRU,2564,BSB,2531,,0,320 318
O6,0055,GRU,2564,CGB,2548,,0,318
O6,0056,GRU,2564,FLN,2555,,0,318 320
O6,0057,GRU,2564,FOR,2559,,0,320 318
O6,0058,GRU,2564,GIG,2560,,0,318
O6,0059,GRU,2564,JDO,6034,,0,318
O6,0060,GRU,2564,MCZ,2590,,0,318
O6,0061,GRU,2564,NAT,2597,,0,320
O6,0062,GRU,2564,PFB,2602,,0,100
O6,0063,GRU,2564,POA,2599,,0,100 318
O6,0064,GRU,2564,REC,2610,,0,320 318
O6,0065,GRU,2564,SSA,2621,,0,320 318
O6,0066,IOS,2569,BSB,2531,,0,100
O6,0067,IOS,2569,SSA,2621,,0,100
O6,0068,JDO,6034,BSB,2531,,0,318
O6,0069,JDO,6034,FOR,2559,,0,318
O6,0070,JDO,6034,GRU,2564,,0,318
O6,0071,JPA,2575,BSB,2531,,0,319
O6,0072,JPA,2575,GIG,2560,,0,318
O6,0073,MCZ,2590,BSB,2531,,0,318
O6,0074,MCZ,2590,GRU,2564,,0,318
O6,0075,MCZ,2590,SSA,2621,,0,320
O6,0076,NAT,2597,BSB,2531,,0,319
O6,0077,NAT,2597,GRU,2564,,0,320
O6,0078,PFB,2602,GRU,2564,,0,100
O6,0079,PNZ,2604,BSB,2531,,0,100
O6,0080,PNZ,2604,REC,2610,,0,320
O6,0081,PNZ,2604,SSA,2621,,0,320
O6,0082,POA,2599,FLN,2555,,0,320
O6,0083,POA,2599,GIG,2560,,0,318
O6,0084,POA,2599,GRU,2564,,0,100 318
O6,0085,PVH,2607,CGB,2548,,0,100
O6,0086,REC,2610,BSB,2531,,0,318
O6,0087,REC,2610,GIG,2560,,0,318
O6,0088,REC,2610,GRU,2564,,0,320
O6,0089,REC,2610,PNZ,2604,,0,320
O6,0090,REC,2610,SSA,2621,,0,320
O6,0091,SDU,2612,BSB,2531,,0,318 319
O6,0092,SDU,2612,CGH,2618,,0,319
O6,0093,SDU,2612,SSA,2621,,0,319
O6,0094,SSA,2621,AJU,2522,,0,318
O6,0095,SSA,2621,BSB,2531,,0,318 319
O6,0096,SSA,2621,CGH,2618,,0,318
O6,0097,SSA,2621,GIG,2560,,0,320
O6,0098,SSA,2621,GRU,2564,,0,320 318
O6,0099,SSA,2621,IOS,2569,,0,100
O6,0100,SSA,2621,MCZ,2590,,0,320
O6,0101,SSA,2621,PNZ,2604,,0,320
O6,0102,SSA,2621,REC,2610,,0,320
O6,0103,SSA,2621,SDU,2612,,0,319
O6,0104,XAP,2539,FLN,2555,,0,318
OA,0001,AOK,1459,ATH,3941,,0,DH4
OA,0002,AOK,1459,KSJ,1461,,0,DH8
OA,0003,AOK,1459,RHO,1472,,0,DH8
OA,0004,ATH,3941,AOK,1459,,0,DH4
OA,0005,ATH,3941,AXD,1446,Y,0,320 DH4 321
OA,0006,ATH,3941,BCN,1218,Y,0,320 321
OA,0007,ATH,3941,BEG,1739,,0,DH4
OA,0008,ATH,3941,CDG,1382,Y,0,321 320
OA,0009,ATH,3941,CFU,1460,Y,0,DH4 320
OA,0010,ATH,3941,CHQ,1474,Y,0,320 DH4
OA,0011,ATH,3941,EFL,1455,Y,0,DH4
OA,0012,ATH,3941,FCO,1555,Y,0,320
OA,0013,ATH,3941,HER,1452,Y,0,321 DH4 320
OA,0014,ATH,3941,IOA,1451,Y,0,DH4
OA,0015,ATH,3941,IST,1701,,0,320
OA,0016,ATH,3941,JIK,4191,,0,DH4
OA,0017,ATH,3941,JKH,1450,Y,0,DH4 319
OA,0018,ATH,3941,JKL,4192,,0,DH8
OA,0019,ATH,3941,JMK,1468,Y,0,320 DH4
OA,0020,ATH,3941,JNX,4194,,0,DH8
OA,0021,ATH,3941,JSI,1475,,0,DH4
OA,0022,ATH,3941,JSY,5787,,0,DH8
OA,0023,ATH,3941,JTR,1479,Y,0,321 320 DH4 319
OA,0024,ATH,3941,JTY,4190,,0,DH8
OA,0025,ATH,3941,KGS,1458,Y,0,320 DH4
OA,0026,ATH,3941,KIT,1454,,0,DH4
OA,0027,ATH,3941,KVA,1462,Y,0,DH4
OA,0028,ATH,3941,LHR,507,Y,0,321
OA,0029,ATH,3941,LRS,1464,,0,DH8
OA,0030,ATH,3941,LXS,1465,Y,0,DH4
OA,0031,ATH,3941,LYS,1335,Y,0,320
OA,0032,ATH,3941,MAD,1229,Y,0,320
OA,0033,ATH,3941,MAN,478,Y,0,320
OA,0034,ATH,3941,MJT,1469,Y,0,320 DH4
OA,0035,ATH,3941,MLO,4193,,0,DH8
OA,0036,ATH,3941,MRS,1353,Y,0,320
OA,0037,ATH,3941,MXP,1524,Y,0,320
OA,0038,ATH,3941,OTP,1657,,0,320 DH4
OA,0039,ATH,3941,PAS,4195,,0,DH8
OA,0040,ATH,3941,RHO,1472,Y,0,320 DH4
OA,0041,ATH,3941,SKG,1486,Y,0,320 321 DH4
OA,0042,ATH,3941,SKU,1482,Y,0,DH4
OA,0043,ATH,3941,SMI,1476,Y,0,DH4
OA,0044,ATH,3941,SOF,1194,,0,DH4
OA,0045,ATH,3941,TIA,1190,,0,DH4
OA,0046,ATH,3941,ZTH,1488,,0,DH4
OA,0047,AXD,1446,ATH,3941,Y,0,320 DH4 321
OA,0048,BCN,1218,ATH,3941,Y,0,320 321
OA,0049,BEG,1739,ATH,3941,,0,DH4
OA,0050,CDG,1382,ATH,3941,Y,0,321 320
OA,0051,CFU,1460,ATH,3941,Y,0,DH4 320
OA,0052,CHQ,1474,ATH,3941,Y,0,320 DH4
OA,0053,CHQ,1474,SKG,1486,Y,0,320
OA,0054,EFL,1455,ATH,3941,Y,0,DH4
OA,0055,FCO,1555,ATH,3941,Y,0,320
OA,0056,HER,1452,ATH,3941,Y,0,321 DH4 320
OA,0057,HER,1452,SKG,1486,,0,320
OA,0058,IOA,1451,ATH,3941,Y,0,DH4
OA,0059,IST,1701,ATH,3941,,0,320
OA,0060,JIK,4191,ATH,3941,,0,DH4
OA,0061,JKH,1450,ATH,3941,Y,0,DH4 319
OA,0062,JKL,4192,ATH,3941,,0,DH8
OA,0063,JKL,4192,KGS,1458,,0,DH8
OA,0064,JKL,4192,LRS,1464,,0,DH8
OA,0065,JMK,1468,ATH,3941,Y,0,320 DH4
OA,0066,JNX,4194,ATH,3941,,0,DH8
OA,0067,JSH,1480,KSJ,1461,,0,DH8
OA,0068,JSI,1475,ATH,3941,,0,DH4
OA,0069,JSY,5787,ATH,3941,,0,DH8
OA,0070,JTR,1479,ATH,3941,Y,0,321 320 DH4 319
OA,0071,JTY,4190,ATH,3941,,0,DH8
OA,0072,JTY,4190,LRS,1464,,0,DH8
OA,0073,KGS,1458,ATH,3941,Y,0,320 DH4
OA,0074,KGS,1458,JKL,4192,,0,DH8
OA,0075,KGS,1458,RHO,1472,,0,DH8
OA,0076,KIT,1454,ATH,3941,,0,DH4
OA,0077,KSJ,1461,AOK,1459,,0,DH8
OA,0078,KSJ,1461,JSH,1480,,0,DH8
OA,0079,KVA,1462,ATH,3941,Y,0,DH4
OA,0080,KZS,4196,RHO,1472,,0,DH8
OA,0081,LHR,507,ATH,3941,Y,0,321
OA,0082,LRS,1464,ATH,3941,,0,DH8
OA,0083,LRS,1464,JKL,4192,,0,DH8
OA,0084,LRS,1464,JTY,4190,,0,DH8
OA,0085,LXS,1465,ATH,3941,Y,0,DH4
OA,0086,LYS,1335,ATH,3941,Y,0,320
OA,0087,MAD,1229,ATH,3941,Y,0,320
OA,0088,MAN,478,ATH,3941,Y,0,320
OA,0089,MJT,1469,ATH,3941,Y,0,320 DH4
OA,0090,MJT,1469,SKG,1486,,0,320
OA,0091,MLO,4193,ATH,3941,,0,DH8
OA,0092,MRS,1353,ATH,3941,Y,0,320
OA,0093,MXP,1524,ATH,3941,Y,0,320
OA,0094,OTP,1657,ATH,3941,,0,320 DH4
OA,0095,PAS,4195,ATH,3941,,0,DH8
OA,0096,RHO,1472,AOK,1459,,0,DH8
OA,0097,RHO,1472,ATH,3941,Y,0,320 DH4
OA,0098,RHO,1472,KGS,1458,,0,DH8
OA,0099,RHO,1472,KZS,4196,,0,DH8
OA,0100,RHO,1472,SKG,1486,Y,0,320
OA,0101,SKG,1486,ATH,3941,Y,0,320 321 DH4
OA,0102,SKG,1486,CHQ,1474,Y,0,320
OA,0103,SKG,1486,HER,1452,,0,320
OA,0104,SKG,1486,MJT,1469,,0,320
OA,0105,SKG,1486,RHO,1472,Y,0,320
OA,0106,SKU,1482,ATH,3941,Y,0,DH4
OA,0107,SMI,1476,ATH,3941,Y,0,DH4
OA,0108,SOF,1194,ATH,3941,,0,DH4
OA,0109,TIA,1190,ATH,3941,,0,DH4
OA,0110,ZTH,1488,ATH,3941,,0,DH4
OB,0001,CBB,2759,CIJ,2761,,0,733
OB,0002,CBB,2759,LPB,2762,,0,733
OB,0003,CBB,2759,SRE,2767,,0,733
OB,0004,CBB,2759,TJA,2768,,0,733
OB,0005,CBB,2759,VVI,2771,,0,733 762
OB,0006,CIJ,2761,CBB,2759,,0,733
OB,0007,EZE,3988,VVI,2771,,0,733
OB,0008,GRU,2564,CBB,2759,,0,733
OB,0009,GRU,2564,VVI,2771,,0,733
OB,0010,LPB,2762,CBB,2759,,0,733
OB,0011,LPB,2762,CIJ,2761,,0,733
OB,0012,LPB,2762,SRE,2767,,0,733
OB,0013,LPB,2762,TJA,2768,,0,733
OB,0014,LPB,2762,VVI,2771,,0,733
OB,0015,MAD,1229,VVI,2771,,0,762
OB,0016,SRE,2767,CBB,2759,,0,733
OB,0017,SRE,2767,LPB,2762,,0,733
OB,0018,SRE,2767,VVI,2771,,0,733
OB,0019,TJA,2768,CBB,2759,,0,733
OB,0020,TJA,2768,LPB,2762,,0,733
OB,0021,TJA,2768,VVI,2771,,0,733
OB,0022,VVI,2771,CBB,2759,,0,762 733
OB,0023,VVI,2771,EZE,3988,,0,733
OB,0024,VVI,2771,GRU,2564,,0,733
OB,0025,VVI,2771,LPB,2762,,0,733
OB,0026,VVI,2771,MAD,1229,,0,762
OB,0027,VVI,2771,SRE,2767,,0,733
OB,0028,VVI,2771,TJA,2768,,0,733
OC,0001,FUJ,2304,FUK,2305,,0,DH8
OC,0002,FUJ,2304,NGS,2313,,0,DH8
OC,0003,FUK,2305,FUJ,2304,,0,DH8
OC,0004,IKI,2295,NGS,2313,,0,DH8
OC,0005,NGS,2313,FUJ,2304,,0,DH8
OC,0006,NGS,2313,IKI,2295,,0,DH8
OC,0007,NGS,2313,TSJ,2297,,0,DH8
OC,0008,TSJ,2297,NGS,2313,,0,DH8
OD,0001,AMD,2994,KUL,3304,,0,739
OD,0002,AOR,3296,SZB,3408,,0,AT7
OD,0003,BKI,3269,KUL,3304,,0,739
OD,0004,BOM,2997,KUL,3304,,0,739
OD,0005,CGK,3275,KUL,3304,,0,739
OD,0006,CGP,3069,KUL,3304,,0,739
OD,0007,COK,3136,KUL,3304,,0,739
OD,0008,DAC,3076,KUL,3304,,0,739
OD,0009,DEL,3093,KUL,3304,,0,739
OD,0010,DMK,3157,KUL,3304,,0,739
OD,0011,DPS,3940,KUL,3304,,0,739
OD,0012,JHB,3303,SZB,3408,,0,AT7
OD,0013,KBR,3298,PEN,3308,,0,AT7
OD,0014,KBR,3298,SZB,3408,,0,AT7
OD,0015,KCH,3263,KUL,3304,,0,739
OD,0016,KUL,3304,AMD,2994,,0,739
OD,0017,KUL,3304,BKI,3269,,0,739
OD,0018,KUL,3304,BOM,2997,,0,739
OD,0019,KUL,3304,CGK,3275,,0,739
OD,0020,KUL,3304,CGP,3069,,0,739
OD,0021,KUL,3304,COK,3136,,0,739
OD,0022,KUL,3304,DAC,3076,,0,739
OD,0023,KUL,3304,DEL,3093,,0,739
OD,0024,KUL,3304,DMK,3157,,0,739
OD,0025,KUL,3304,DPS,3940,,0,739
OD,0026,KUL,3304,KCH,3263,,0,739
OD,0027,KUL,3304,LGK,3305,,0,739
OD,0028,KUL,3304,PEN,3308,,0,739
OD,0029,KUL,3304,SBW,3267,,0,739
OD,0030,KUL,3304,TRZ,3152,,0,739
OD,0031,LGK,3305,KUL,3304,,0,739
OD,0032,LGK,3305,PEN,3308,,0,AT7
OD,0033,LGK,3305,SZB,3408,,0,AT7
OD,0034,PEN,3308,KBR,3298,,0,AT7
OD,0035,PEN,3308,KUL,3304,,0,739
OD,0036,PEN,3308,LGK,3305,,0,AT7
OD,0037,PEN,3308,SZB,3408,,0,AT7
OD,0038,SBW,3267,KUL,3304,,0,739
OD,0039,SZB,3408,AOR,3296,,0,AT7
OD,0040,SZB,3408,JHB,3303,,0,AT7
OD,0041,SZB,3408,KBR,3298,,0,AT7
OD,0042,SZB,3408,LGK,3305,,0,AT7
OD,0043,SZB,3408,PEN,3308,,0,AT7
OD,0044,SZB,3408,TGG,3307,,0,AT7
OD,0045,TGG,3307,SZB,3408,,0,AT7
OD,0046,TRZ,3152,KUL,3304,,0,739
OJ,0001,GEO,4304,KIN,1779,,0,752
OJ,0002,GEO,4304,YYZ,193,,0,752
OJ,0003,JFK,3797,KIN,1779,,0,752
OJ,0004,KIN,1779,GEO,4304,,0,752
OJ,0005,KIN,1779,JFK,3797,,0,752
OJ,0006,KIN,1779,YYZ,193,,0,752
OJ,0007,YYZ,193,GEO,4304,,0,752
OJ,0008,YYZ,193,KIN,1779,,0,752
OK,0001,AGP,1230,PRG,1587,,0,738
OK,0002,ALA,2908,PRG,1587,,0,319
OK,0003,AMS,580,PRG,1587,,0,319
OK,0004,ARN,737,PRG,1587,,0,319
"OK,0005,BCN,1218,PMI,3998,,0,""7,38E+92"""
OK,0006,BCN,1218,PRG,1587,,0,319 320 738
OK,0007,BRU,302,PRG,1587,,0,319
OK,0008,BTS,1745,KSC,1746,,0,AT4 AT7
OK,0009,BTS,1745,PRG,1587,,0,AT4 AT7
OK,0010,BUD,1489,PRG,1587,,0,AT7
OK,0011,CDG,1382,PRG,1587,,0,320 319
OK,0012,CEK,2968,PRG,1587,,0,320
OK,0013,CLJ,1652,PRG,1587,,0,AT5
OK,0014,CPH,609,PRG,1587,,0,319
OK,0015,DUS,345,PRG,1587,,0,319 AT7
OK,0016,EVN,3964,PRG,1587,,0,319
OK,0017,FCO,1555,PRG,1587,,0,73G 319 738
OK,0018,FRA,340,PRG,1587,,0,AT7 319
OK,0019,GOJ,4274,PRG,1587,,0,320
OK,0020,GYD,2922,PRG,1587,Y,0,320
OK,0021,HAM,342,PRG,1587,,0,319 AT7 AT4
OK,0022,HEL,421,PRG,1587,Y,0,319 320
OK,0023,HER,1452,PRG,1587,,0,738
OK,0024,ICN,3930,PRG,1587,,0,333
OK,0025,KBP,2939,PRG,1587,,0,32S 319
OK,0026,KLV,1579,LED,2948,,0,320
OK,0027,KLV,1579,SVO,2985,,0,320
OK,0028,KSC,1746,BTS,1745,,0,AT4 AT7
OK,0029,KSC,1746,PRG,1587,,0,AT4 AT7
OK,0030,KUF,2993,PRG,1587,,0,319 320
OK,0031,LED,2948,KLV,1579,,0,320
OK,0032,LED,2948,PRG,1587,,0,320 319
OK,0033,LPA,1054,MAD,1229,,0,738
OK,0034,MAD,1229,LPA,1054,,0,738
OK,0035,MAD,1229,PRG,1587,,0,319 321
OK,0036,MAD,1229,TFN,1057,,0,738
OK,0037,MLA,1606,PRG,1587,Y,0,320
OK,0038,MSQ,2954,PRG,1587,Y,0,E75 E95 733
OK,0039,MXP,1524,PRG,1587,,0,319
OK,0040,NCE,1354,PRG,1587,,0,319
OK,0041,OSR,1582,PRG,1587,,0,AT4 AT7
OK,0042,OTP,1657,PRG,1587,,0,319
OK,0043,PEE,2973,PRG,1587,,0,319
OK,0044,PMI,3998,BCN,1218,,0,E90
OK,0045,PMI,3998,PRG,1587,,0,738
OK,0046,PRG,1587,AGP,1230,,0,738
OK,0047,PRG,1587,ALA,2908,,0,319
OK,0048,PRG,1587,AMS,580,,0,319
OK,0049,PRG,1587,ARN,737,,0,319
OK,0050,PRG,1587,BCN,1218,,0,319 320 738
OK,0051,PRG,1587,BRU,302,,0,319
OK,0052,PRG,1587,BTS,1745,,0,AT4 AT7
OK,0053,PRG,1587,BUD,1489,,0,AT7
OK,0054,PRG,1587,CDG,1382,,0,320 319
OK,0055,PRG,1587,CEK,2968,,0,320
OK,0056,PRG,1587,CLJ,1652,,0,AT5
OK,0057,PRG,1587,CPH,609,,0,319
OK,0058,PRG,1587,DUS,345,,0,319 AT7
OK,0059,PRG,1587,EVN,3964,,0,319
